year,temp_smooth
608,13.861709071880206
609,13.862081800401546
610,13.862449545870248
611,13.862812308286307
612,13.863170087649717
613,13.863522883960488
614,13.863870697218617
615,13.864213527424099
616,13.864551374576939
617,13.864884238677138
618,13.865212119724692
619,13.865535017719605
620,13.865852932661872
621,13.866165864551496
622,13.86647381338848
623,13.866776779172817
624,13.867074761904513
625,13.867367761583568
626,13.867655778209977
627,13.867938811783745
628,13.868216862304866
629,13.868489929773347
630,13.868758014189183
631,13.869021115552378
632,13.869279233862928
633,13.869532369120835
634,13.869780521326101
635,13.870023690478721
636,13.8702618765787
637,13.870495079626034
638,13.870723299620726
639,13.870946536562775
640,13.87116479045218
641,13.871378061288942
642,13.871586349073063
643,13.871789653804539
644,13.871987975483373
645,13.872181314109561
646,13.872369669683106
647,13.87255304220401
648,13.872731431672271
649,13.872904838087887
650,13.873073261450863
651,13.873236701761194
652,13.873395159018882
653,13.873548633223926
654,13.87369712437633
655,13.873840632476087
656,13.8739791575232
657,13.874112699517672
658,13.8742412584595
659,13.874364834348688
660,13.87448342718523
661,13.87459703696913
662,13.874705663700388
663,13.874809307379
664,13.874907968004969
665,13.875001645578298
666,13.875090340098982
667,13.875174051567024
668,13.875252779982418
669,13.875326525345173
670,13.875395287655287
671,13.875459066912754
672,13.875517863117578
673,13.875571676269761
674,13.875620506369302
675,13.875664353416195
676,13.875703217410447
677,13.875737098352056
678,13.875765996241025
679,13.875789911077348
680,13.875808842861026
681,13.875822791592064
682,13.875831757270456
683,13.875835739896207
684,13.875834739469315
685,13.87582875598978
686,13.8758177894576
687,13.875801839872778
688,13.875780907235313
689,13.875754991545204
690,13.875724092802454
691,13.875688211007057
692,13.87564734615902
693,13.87560149825834
694,13.875550667305015
695,13.87549485329905
696,13.875434056240438
697,13.875368276129185
698,13.875297512965288
699,13.87522176674875
700,13.875141037479565
701,13.875053149083765
702,13.874963084613995
703,13.87487084407025
704,13.874776427452531
705,13.87467983476084
706,13.874581065995175
707,13.874480121155539
708,13.87437700024193
709,13.874271703254346
710,13.874164230192791
711,13.874054581057258
712,13.873942755847757
713,13.873828754564284
714,13.873712577206833
715,13.873594223775413
716,13.873473694270018
717,13.873350988690651
718,13.87322610703731
719,13.873099049309996
720,13.872969815508709
721,13.872838405633452
722,13.872704819684218
723,13.872569057661014
724,13.872431119563833
725,13.872291005392684
726,13.872148715147556
727,13.87200424882846
728,13.871857606435388
729,13.871708787968345
730,13.871557793427328
731,13.871404622812339
732,13.871249276123375
733,13.871091753360439
734,13.87093205452353
735,13.870770179612649
736,13.870606128627793
737,13.870439901568966
738,13.870271498436164
739,13.870100919229388
740,13.869928163948645
741,13.869753232593922
742,13.86957612516523
743,13.869396841662565
744,13.869215382085924
745,13.869031746435311
746,13.868845934710727
747,13.868657946912169
748,13.868467783039637
749,13.868275443093133
750,13.868080927072656
751,13.867884234978206
752,13.86768536680978
753,13.867484322567384
754,13.867281102251015
755,13.867075705860675
756,13.866868133396357
757,13.86665838485807
758,13.866446460245808
759,13.866232359559575
760,13.866016082799366
761,13.865797629965185
762,13.865577001057032
763,13.865354196074904
764,13.865129215018804
765,13.864902057888733
766,13.864672724684686
767,13.86444121540667
768,13.864207530054676
769,13.863971668628713
770,13.863733631128772
771,13.86349341755486
772,13.863251027906978
773,13.86300646218512
774,13.86275972038929
775,13.862510802519486
776,13.862259708575712
777,13.862006438557962
778,13.86175099246624
779,13.861493370300543
780,13.861233572060875
781,13.860971597747234
782,13.860707447359621
783,13.860441120898033
784,13.860172618362473
785,13.85990193975294
786,13.859629085069434
787,13.859354054311956
788,13.859076847480502
789,13.858797464575076
790,13.858515905595679
791,13.858232170542307
792,13.857946259414962
793,13.857658172213647
794,13.857367908938354
795,13.857075469589091
796,13.856780854165855
797,13.856484062668644
798,13.85618509509746
799,13.855883951452308
800,13.855580631733178
801,13.855275584873565
802,13.854970986947446
803,13.854666837954813
804,13.854363137895673
805,13.854059886770024
806,13.853757084577863
807,13.853454731319195
808,13.853152826994016
809,13.852851371602327
810,13.852550365144129
811,13.852249807619419
812,13.851949699028202
813,13.851650039370474
814,13.851350828646236
815,13.851052066855491
816,13.850753753998234
817,13.850455890074468
818,13.850158475084191
819,13.849861509027406
820,13.84956499190411
821,13.849268923714305
822,13.84897330445799
823,13.848678134135167
824,13.848383412745834
825,13.848089140289991
826,13.847795316767638
827,13.847501942178775
828,13.8472090165234
829,13.84691653980152
830,13.846624512013129
831,13.846332933158227
832,13.846041803236815
833,13.845751122248894
834,13.845460890194463
835,13.845171107073524
836,13.844881772886072
837,13.844592887632114
838,13.844304451311643
839,13.844016463924666
840,13.843728925471178
841,13.843441835951177
842,13.843155195364671
843,13.842869003711654
844,13.842583260992125
845,13.84229796720609
846,13.842013122353542
847,13.841728726434487
848,13.841444779448919
849,13.841161281396843
850,13.84087823227826
851,13.840595632093162
852,13.84031348084156
853,13.840031778523445
854,13.839750525138822
855,13.839469720687687
856,13.839189365170045
857,13.83890945858589
858,13.838630000935229
859,13.838350992218055
860,13.838072432434375
861,13.83779432158418
862,13.83751665966748
863,13.83723944668427
864,13.83696268263455
865,13.83668636751832
866,13.83641050133558
867,13.836135084086328
868,13.83586011577057
869,13.8355855963883
870,13.835311525939522
871,13.835037904424233
872,13.834764731842437
873,13.834492008194129
874,13.83421973347931
875,13.833947907697985
876,13.833676530850148
877,13.833405602935802
878,13.833135123954946
879,13.832865093907579
880,13.832595512793704
881,13.832326380613319
882,13.832057697366425
883,13.83178946305302
884,13.831521677673107
885,13.831254341226684
886,13.83098745371375
887,13.830721015134307
888,13.830455025488352
889,13.83018948477589
890,13.829924392996917
891,13.829659750151436
892,13.829395556239444
893,13.829131811260943
894,13.828868515215932
895,13.82860566810441
896,13.82834326992638
897,13.828081320681843
898,13.827819820370793
899,13.827558768993235
900,13.827298166549165
901,13.827037622243427
902,13.826776687142534
903,13.826515361246479
904,13.826253644555267
905,13.825991537068896
906,13.825729038787367
907,13.825466149710682
908,13.825202869838837
909,13.824939199171832
910,13.824675137709669
911,13.824410685452348
912,13.82414584239987
913,13.823880608552232
914,13.823614983909437
915,13.823348968471482
916,13.823082562238369
917,13.822815765210096
918,13.82254857738667
919,13.82228099876808
920,13.822013029354338
921,13.821744669145431
922,13.821475918141369
923,13.821206776342148
924,13.820937243747766
925,13.820667320358229
926,13.820397006173533
927,13.820126301193676
928,13.819855205418662
929,13.819583718848493
930,13.819311841483163
931,13.819039573322675
932,13.818766914367028
933,13.818493864616222
934,13.818220424070258
935,13.817946592729136
936,13.81767237059286
937,13.81739775766142
938,13.817122753934822
939,13.816847359413066
940,13.816571574096153
941,13.816295397984081
942,13.81601883107685
943,13.815741873374462
944,13.815464524876914
945,13.815186785584206
946,13.814908655496343
947,13.81463013461332
948,13.81435122293514
949,13.814071920461803
950,13.813792227193305
951,13.813512143129646
952,13.813231668270832
953,13.812950802616859
954,13.81266954616773
955,13.81238789892344
956,13.812105860883992
957,13.811823432049385
958,13.811540612419622
959,13.811257401994698
960,13.810973800774617
961,13.810689808759376
962,13.81040542594898
963,13.810120652343423
964,13.809835487942708
965,13.809549932746831
966,13.809263986755802
967,13.808977649969613
968,13.808690922388264
969,13.808403804011755
970,13.808116294840094
971,13.807828394873267
972,13.807540104111288
973,13.807251422554144
974,13.806962350201847
975,13.80667288705439
976,13.806383033111773
977,13.806092788374
978,13.805802152841068
979,13.805511126512977
980,13.805219709389728
981,13.804927901471322
982,13.804635702757754
983,13.804343113249029
984,13.804050132945147
985,13.803756761846106
986,13.803462999951906
987,13.80316884726255
988,13.802874303778033
989,13.802579369498359
990,13.802284044423526
991,13.801988328553534
992,13.801692221888384
993,13.801395724428076
994,13.80109883617261
995,13.800801557121986
996,13.800503887276204
997,13.800205826635262
998,13.79990737519916
999,13.799608532967904
1000,13.799309299941486
1001,13.799012592250449
1002,13.798718800689947
1003,13.798427925259983
1004,13.79813996596056
1005,13.797854922791672
1006,13.797572795753322
1007,13.797293584845507
1008,13.797017290068231
1009,13.79674391142149
1010,13.796473448905289
1011,13.796205902519626
1012,13.7959412722645
1013,13.79567955813991
1014,13.795420760145857
1015,13.79516487828234
1016,13.794911912549365
1017,13.794661862946924
1018,13.794414729475024
1019,13.794170512133658
1020,13.79392921092283
1021,13.793690825842537
1022,13.793455356892784
1023,13.793222804073569
1024,13.79299316738489
1025,13.79276644682675
1026,13.792542642399146
1027,13.792321754102078
1028,13.79210378193555
1029,13.79188872589956
1030,13.791676585994102
1031,13.791467362219187
1032,13.791261054574806
1033,13.791057663060965
1034,13.790857187677661
1035,13.790659628424892
1036,13.790464985302664
1037,13.790273258310968
1038,13.790084447449814
1039,13.789898552719198
1040,13.789715574119116
1041,13.789535511649571
1042,13.789358365310568
1043,13.789184135102097
1044,13.789012821024166
1045,13.788844423076771
1046,13.788678941259915
1047,13.788516375573597
1048,13.788356726017815
1049,13.78819999259257
1050,13.788046175297863
1051,13.78789527413369
1052,13.78774728910006
1053,13.787602220196966
1054,13.787460067424407
1055,13.787320830782386
1056,13.787184510270905
1057,13.787051105889958
1058,13.786920617639549
1059,13.786793045519682
1060,13.786668389530345
1061,13.786546649671552
1062,13.786427825943292
1063,13.786311918345568
1064,13.786198926878384
1065,13.786088851541738
1066,13.78598169233563
1067,13.785877449260058
1068,13.78577612231502
1069,13.785677711500526
1070,13.785582216816566
1071,13.785489638263142
1072,13.785399975840257
1073,13.785313229547908
1074,13.7852293993861
1075,13.785148485354824
1076,13.785070487454089
1077,13.78499540568389
1078,13.784923240044229
1079,13.784853990535105
1080,13.784787657156519
1081,13.78472423990847
1082,13.78466373879096
1083,13.784606153803985
1084,13.784551484947547
1085,13.784499732221649
1086,13.784450895626286
1087,13.784404975161461
1088,13.784361970827174
1089,13.784321882623424
1090,13.78428471055021
1091,13.784250454607532
1092,13.784219114795397
1093,13.784190691113794
1094,13.784165183562733
1095,13.784142592142205
1096,13.784122916852217
1097,13.784106157692765
1098,13.784092314663852
1099,13.784081387765475
1100,13.784073376997638
1101,13.784067365658933
1102,13.784060437618827
1103,13.784052592877321
1104,13.784043831434412
1105,13.784034153290099
1106,13.784023558444387
1107,13.784012046897274
1108,13.783999618648757
1109,13.783986273698838
1110,13.78397201204752
1111,13.7839568336948
1112,13.783940738640677
1113,13.78392372688515
1114,13.783905798428224
1115,13.783886953269898
1116,13.783867191410167
1117,13.783846512849035
1118,13.783824917586498
1119,13.783802405622563
1120,13.783778976957228
1121,13.783754631590488
1122,13.78372936952235
1123,13.783703190752805
1124,13.783676095281862
1125,13.783648083109515
1126,13.783619154235769
1127,13.783589308660618
1128,13.783558546384068
1129,13.783526867406113
1130,13.78349427172676
1131,13.783460759346005
1132,13.783426330263845
1133,13.783390984480285
1134,13.783354721995323
1135,13.783317542808957
1136,13.783279446921194
1137,13.783240434332026
1138,13.783200505041458
1139,13.783159659049486
1140,13.783117896356114
1141,13.783075216961338
1142,13.783031620865165
1143,13.782987108067584
1144,13.782941678568609
1145,13.782895332368225
1146,13.782848069466441
1147,13.782799889863258
1148,13.78275079355867
1149,13.782700780552684
1150,13.782649850845294
1151,13.7825980044365
1152,13.782545241326309
1153,13.782491561514709
1154,13.782436965001715
1155,13.782381451787314
1156,13.782325021871515
1157,13.782267675254312
1158,13.782209411935709
1159,13.782150231915702
1160,13.782090135194293
1161,13.782029121771485
1162,13.781967191647272
1163,13.78190434482166
1164,13.781840581294645
1165,13.78177590106623
1166,13.781710304136409
1167,13.78164379050519
1168,13.781576360172568
1169,13.781508013138547
1170,13.781438749403119
1171,13.781368568966291
1172,13.781297471828061
1173,13.78122545798843
1174,13.7811525274474
1175,13.781078680204963
1176,13.78100391626113
1177,13.780928235615892
1178,13.780851638269253
1179,13.78077412422121
1180,13.780695693471767
1181,13.780616346020922
1182,13.780536081868677
1183,13.780454901015027
1184,13.780372803459978
1185,13.780289789203525
1186,13.780205858245674
1187,13.780121010586416
1188,13.780035246225761
1189,13.7799485651637
1190,13.779860967400241
1191,13.779772452935378
1192,13.779683021769115
1193,13.77959267390145
1194,13.779501409332381
1195,13.779409228061912
1196,13.779316130090042
1197,13.779222115416767
1198,13.77912718404209
1199,13.779031335966016
1200,13.778934571188538
1201,13.778837735063448
1202,13.778741744292153
1203,13.778646598874651
1204,13.778552298810936
1205,13.77845884410102
1206,13.77836623474489
1207,13.778274470742554
1208,13.778183552094012
1209,13.77809347879926
1210,13.778004250858302
1211,13.777915868271133
1212,13.77782833103776
1213,13.777741639158176
1214,13.777655792632386
1215,13.777570791460388
1216,13.77748663564218
1217,13.777403325177767
1218,13.777320860067144
1219,13.777239240310314
1220,13.777158465907277
1221,13.77707853685803
1222,13.776999453162576
1223,13.776921214820915
1224,13.776843821833046
1225,13.776767274198967
1226,13.776691571918683
1227,13.776616714992189
1228,13.776542703419487
1229,13.77646953720058
1230,13.776397216335463
1231,13.776325740824136
1232,13.776255110666602
1233,13.776185325862864
1234,13.776116386412914
1235,13.776048292316757
1236,13.775981043574395
1237,13.775914640185821
1238,13.77584908215104
1239,13.775784369470053
1240,13.775720502142855
1241,13.775657480169452
1242,13.775595303549842
1243,13.77553397228402
1244,13.775473486371993
1245,13.775413845813757
1246,13.775355050609313
1247,13.775297100758662
1248,13.775239996261805
1249,13.775183737118738
1250,13.775128323329461
1251,13.775073754893977
1252,13.775020031812288
1253,13.774967154084388
1254,13.774915121710283
1255,13.774863934689968
1256,13.774813593023447
1257,13.774764096710713
1258,13.774715445751776
1259,13.774667640146632
1260,13.774620679895275
1261,13.774574564997716
1262,13.774529295453947
1263,13.774484871263967
1264,13.774441292427781
1265,13.77439855894539
1266,13.774356670816786
1267,13.774315628041979
1268,13.77427543062096
1269,13.774236078553736
1270,13.7741975718403
1271,13.774159910480659
1272,13.774123094474811
1273,13.774087123822754
1274,13.774051998524493
1275,13.774017718580017
1276,13.773984283989337
1277,13.77395169475245
1278,13.773919950869352
1279,13.77388905234005
1280,13.773858999164537
1281,13.773829791342818
1282,13.773801428874888
1283,13.773773911760752
1284,13.77374724000041
1285,13.773721413593858
1286,13.7736964325411
1287,13.773672296842129
1288,13.773649006496958
1289,13.773626561505573
1290,13.773604961867983
1291,13.773584207584184
1292,13.773564298654177
1293,13.773545235077961
1294,13.773527016855539
1295,13.773509643986909
1296,13.773493116472071
1297,13.773477434311022
1298,13.77346259750377
1299,13.773448606050309
1300,13.773435459950639
1301,13.773419724644556
1302,13.773400554778275
1303,13.77337795035179
1304,13.773351911365106
1305,13.77332243781822
1306,13.773289529711127
1307,13.773253187043837
1308,13.773213409816343
1309,13.773170198028646
1310,13.773123551680749
1311,13.773073470772648
1312,13.773019955304346
1313,13.772963005275843
1314,13.772902620687136
1315,13.772838801538228
1316,13.772771547829118
1317,13.772700859559805
1318,13.772626736730292
1319,13.772549179340574
1320,13.772468187390656
1321,13.772383760880537
1322,13.772295899810214
1323,13.77220460417969
1324,13.772109873988965
1325,13.772011709238036
1326,13.771910109926905
1327,13.771805076055575
1328,13.771696607624039
1329,13.771584704632302
1330,13.771469367080364
1331,13.771350594968224
1332,13.771228388295883
1333,13.771102747063338
1334,13.77097367127059
1335,13.770841160917643
1336,13.770705216004492
1337,13.770565836531139
1338,13.770423022497585
1339,13.770276773903829
1340,13.77012709074987
1341,13.769973973035711
1342,13.769817420761347
1343,13.769657433926781
1344,13.769494012532016
1345,13.769327156577049
1346,13.769156866061875
1347,13.768983140986503
1348,13.76880598135093
1349,13.768625387155152
1350,13.768441358399174
1351,13.768253895082994
1352,13.768062997206613
1353,13.76786866477003
1354,13.76767089777324
1355,13.767469696216251
1356,13.76726506009906
1357,13.767056989421667
1358,13.766845484184074
1359,13.766630544386278
1360,13.766412170028278
1361,13.766190361110079
1362,13.765965117631673
