year,temp_smooth
1,0.13513778595250905
2,0.1352204599565777
3,0.1353031339606463
4,0.13538580796471492
5,0.13546848196878353
6,0.13555115597285214
7,0.13563382997692075
8,0.1357165039809894
9,0.135799177985058
10,0.1358818519891266
11,0.13596452599319522
12,0.13604719999726386
13,0.13612987400133247
14,0.13621254800540109
15,0.1362952220094697
16,0.13637789601353834
17,0.13646057001760695
18,0.13654324402167556
19,0.13662591802574417
20,0.1367085920298128
21,0.13679126603388142
22,0.13687394003795003
23,0.13695661404201867
24,0.13703928804608728
25,0.1371219620501559
26,0.1372046360542245
27,0.13728731005829314
28,0.13736998406236173
29,0.13745265806643037
30,0.13753533207049898
31,0.1376180060745676
32,0.13770068007863623
33,0.13778335408270484
34,0.13786602808677348
35,0.13794870209084206
36,0.13803137609491067
37,0.1381140500989793
38,0.13819672410304795
39,0.13827939810711656
40,0.13836207211118517
41,0.1384447461152538
42,0.1385274201193224
43,0.138610094123391
44,0.13869276812745965
45,0.13877544213152826
46,0.13885811613559687
47,0.1389407901396655
48,0.13902346414373412
49,0.13910613814780273
50,0.13918881215187134
51,0.13927148615593998
52,0.1393541601600086
53,0.1394368341640772
54,0.13951950816814582
55,0.13960218217221446
56,0.13968485617628304
57,0.13976753018035168
58,0.1398502041844203
59,0.13993287818848893
60,0.14001555219255754
61,0.14009822619662615
62,0.14018090020069476
63,0.14026357420476337
64,0.14034624820883201
65,0.14042892221290063
66,0.14051159621696924
67,0.14059427022103788
68,0.1406769442251065
69,0.1407596182291751
70,0.1408422922332437
71,0.14092496623731232
72,0.14100764024138093
73,0.14109031424544957
74,0.14117298824951818
75,0.14125566225358682
76,0.14133833625765543
77,0.14142101026172404
78,0.14150368426579266
79,0.14158635826986127
80,0.1416690322739299
81,0.14175170627799852
82,0.14183438028206713
83,0.14191705428613574
84,0.14199972829020435
85,0.142082402294273
86,0.1421650762983416
87,0.14224775030241021
88,0.14233042430647883
89,0.14241309831054746
90,0.14249577231461608
91,0.14257844631868472
92,0.1426611203227533
93,0.14274379432682194
94,0.14282646833089055
95,0.14290914233495916
96,0.1429918163390278
97,0.1430744903430964
98,0.14315716434716502
99,0.14323983835123363
100,0.14332251235530227
101,0.14348533655385598
102,0.14364563694282625
103,0.14380341352221299
104,0.14395866629201623
105,0.14411139525223596
106,0.1442616004028722
107,0.14440928174392495
108,0.1445544392753942
109,0.14469707299727994
110,0.1448371829095822
111,0.14497476901230094
112,0.1451098313054362
113,0.14524236978898797
114,0.1453723844629562
115,0.14549987532734096
116,0.1456248423821422
117,0.14574728562735997
118,0.14586720506299425
119,0.145984600689045
120,0.14609947250551225
121,0.14621182051239603
122,0.14632164470969627
123,0.14642894509741305
124,0.14653372167554635
125,0.1466359744440961
126,0.14673570340306238
127,0.14683290855244516
128,0.14692758989224444
129,0.14701974742246018
130,0.14710938114309247
131,0.14719649105414123
132,0.14728107715560654
133,0.1473631394474883
134,0.1474426779297866
135,0.1475196926025014
136,0.14759418346563263
137,0.14766615051918044
138,0.14773559376314474
139,0.14780251319752552
140,0.1478669088223228
141,0.14792878063753662
142,0.1479881286431669
143,0.14804495283921368
144,0.14809925322567696
145,0.1481510298025568
146,0.14820028256985307
147,0.14824701152756586
148,0.14829121667569517
149,0.148332898014241
150,0.1483720555432033
151,0.14840868926258208
152,0.14844279917237738
153,0.1484743852725892
154,0.1485034475632175
155,0.1485299860442623
156,0.14855400071572364
157,0.14857549157760144
158,0.14859445862989576
159,0.1486109018726066
160,0.14862482130573387
161,0.1486362169292777
162,0.148645088743238
163,0.14865143674761483
164,0.14865526094240816
165,0.14865656132761798
166,0.1486553379032443
167,0.14865159066928713
168,0.14864531962574645
169,0.1486365247726223
170,0.14862520610991461
171,0.14861136363762345
172,0.14859499735574877
173,0.1485761072642906
174,0.14855469336324895
175,0.14853075565262377
176,0.14850429413241512
177,0.14847530880262297
178,0.1484437996632473
179,0.14840976671428815
180,0.1483732099557455
181,0.14833412938761933
182,0.14829252500990966
183,0.14824839682261653
184,0.14820174482573986
185,0.14815256901927973
186,0.14810086940323605
187,0.14804664597760891
188,0.1479898987423983
189,0.14793062769760415
190,0.1478688328432265
191,0.14780451417926535
192,0.1477376717057207
193,0.14766830542259257
194,0.14759641532988094
195,0.1475220014275858
196,0.14744506371570718
197,0.14736560219424502
198,0.1472836168631994
199,0.14719910772257025
200,0.14711207477235763
201,0.14702213044484685
202,0.14693179854962143
203,0.14684107908668134
204,0.1467499720560266
205,0.1466584774576572
206,0.14656659529157318
207,0.14647432555777448
208,0.14638166825626114
209,0.14628862338703313
210,0.14619519095009048
211,0.1461013709454332
212,0.14600716337306124
213,0.14591256823297463
214,0.14581758552517338
215,0.14572221524965745
216,0.1456264574064269
217,0.1455303119954817
218,0.14543377901682183
219,0.14533685847044733
220,0.14523955035635816
221,0.14514185467455434
222,0.14504377142503586
223,0.14494530060780275
224,0.14484644222285498
225,0.14474719627019256
226,0.1446475627498155
227,0.14454754166172376
228,0.14444713300591736
229,0.14434633678239633
230,0.14424515299116064
231,0.1441435816322103
232,0.14404162270554532
233,0.14393927621116567
234,0.14383654214907138
235,0.14373342051926244
236,0.14362991132173886
237,0.1435260145565006
238,0.1434217302235477
239,0.14331705832288014
240,0.14321199885449795
241,0.1431065518184011
242,0.1430007172145896
243,0.14289449504306342
244,0.1427878853038226
245,0.14268088799686715
246,0.14257350312219705
247,0.14246573067981227
248,0.14235757066971286
249,0.1422490230918988
250,0.14214008794637006
251,0.1420307652331267
252,0.14192105495216867
253,0.141810957103496
254,0.14170047168710864
255,0.14158959870300666
256,0.14147833815119004
257,0.14136669003165875
258,0.1412546543444128
259,0.14114223108945223
260,0.141029420266777
261,0.1409162218763871
262,0.14080263591828254
263,0.14068866239246336
264,0.1405743012989295
265,0.140459552637681
266,0.14034441640871786
267,0.14022889261204005
268,0.1401129812476476
269,0.1399966823155405
270,0.13987999581571872
271,0.13976292174818233
272,0.13964546011293125
273,0.13952761090996554
274,0.13940937413928517
275,0.13929074980089015
276,0.1391717378947805
277,0.13905233842095616
278,0.13893255137941718
279,0.13881237677016356
280,0.1386918145931953
281,0.13857086484851236
282,0.13844952753611478
283,0.13832780265600253
284,0.13820569020817566
285,0.13808319019263413
286,0.13796030260937792
287,0.1378370274584071
288,0.1377133647397216
289,0.13758931445332145
290,0.13746487659920664
291,0.13734005117737721
292,0.1372148381878331
